PLAYER,TEAM,MATCH UP,DATE,W/L,MIN,PTS,FG%,3P%,FTM,FTA,FT%,PF,+/-,FGM,FGA,3PM,3PA,OREB,DREB,REB,AST,TOV,STL,BLK,TOV
Aaron Harrison,DAL,DAL vs. POR,04/03/2018,,W,26,6,12.5,3,4,75.0,3,5,1,8,1,5,0.0,0.0,4,4,1,3,0.0
Aaron Harrison,DAL,DAL @ SAC,03/27/2018,,W,25,10,37.5,2,2,100,3,0,3,8,2,7,0.0,0.0,5,5,1,1,1
Aaron Harrison,DAL,DAL @ LAL,03/28/2018,,L,22,0,0.0,0,0,-,4,-16,0.0,5,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Harrison,DAL,DAL @ CLE,04/01/2018,,L,16,4,20.0,2,2,100,1,-4,1,5,0.0,2,0.0,0.0,3,3,0.0,1,0.0
Aaron Harrison,DAL,DAL vs. PHX,04/10/2018,,L,48,16,27.8,4,6,66.7,4,-27,5,18,2,9,0.0,2,2,4,0.0,2,0.0
Aaron Harrison,DAL,DAL @ DET,04/06/2018,,L,21,3,16.7,0,0,-,3,-13,1,6,1,5,0.0,0.0,0.0,0.0,1,0.0,0.0
Aaron Harrison,DAL,DAL vs. UTA,03/22/2018,,L,20,6,40.0,2,3,66.7,4,0,2,5,0.0,2,0.0,1,1,2,0.0,1,1
Aaron Harrison,DAL,DAL vs. MIN,03/30/2018,,L,15,2,25.0,0,0,-,1,-8,1,4,0.0,2,0.0,0.0,2,2,0.0,0.0,0.0
Aaron Harrison,DAL,DAL @ ORL,04/04/2018,,L,42,13,50.0,0,0,-,4,-9,5,10,3,6,0.0,1,3,4,0.0,1,0.0
Aaron Jackson,HOU,HOU @ SAC,04/11/2018,,L,35,8,33.3,1,2,50.0,4,-10,3,9,1,4,0.0,2,1,3,1,0.0,0.0
Abdel Nader,BOS,BOS vs. WAS,03/14/2018,,L,24,10,57.1,0,0,-,5,1,4,7,2,4,0.0,1,4,5,1,0.0,0.0
Abdel Nader,BOS,BOS vs. DAL,12/06/2017,,W,7,3,33.3,0,0,-,0,-6,1,3,1,2,0.0,0.0,0.0,0.0,0.0,1,1
Abdel Nader,BOS,BOS @ TOR,02/06/2018,,L,14,5,28.6,0,0,-,2,6,2,7,1,1,0.0,2,1,3,2,1,0.0
Abdel Nader,BOS,BOS @ NOP,03/18/2018,,L,22,8,40.0,2,8,25.0,4,-3,2,5,2,3,0.0,0.0,3,3,0.0,2,0.0
Abdel Nader,BOS,BOS @ PHI,10/20/2017,,W,7,0,0.0,0,0,-,1,-2,0.0,2,0.0,1,0.0,0.0,2,2,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ DAL,11/20/2017,,W,4,0,0.0,0,0,-,1,-5,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS vs. HOU,12/28/2017,,W,21,5,33.3,0,0,-,2,-2,2,6,1,3,0.0,3,4,7,1,0.0,1
Abdel Nader,BOS,BOS vs. UTA,12/15/2017,,L,1,0,-,0,0,-,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ UTA,03/28/2018,,W,16,6,60.0,0,0,-,1,-4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
Abdel Nader,BOS,BOS vs. BKN,04/11/2018,,W,39,9,26.7,1,2,50.0,1,20,4,15,0.0,3,0.0,3,5,8,1,1,1
Abdel Nader,BOS,BOS vs. CLE,01/03/2018,,W,3,1,0.0,1,2,50.0,1,-6,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ ATL,11/06/2017,,W,5,0,-,0,0,-,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ ORL,03/16/2018,,W,24,11,33.3,6,6,100,1,-11,2,6,1,2,0.0,0.0,3,3,1,1,2
Abdel Nader,BOS,BOS vs. CHI,04/06/2018,,W,7,0,0.0,0,2,0.0,1,-9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS @ PHX,03/26/2018,,W,17,3,25.0,0,0,-,1,6,1,4,1,3,0.0,0.0,0.0,0.0,0.0,1,2
Abdel Nader,BOS,BOS @ DET,02/23/2018,,W,2,0,-,0,0,-,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ ORL,11/05/2017,,W,2,0,0.0,0,0,-,0,-6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdel Nader,BOS,BOS @ NYK,12/21/2017,,L,12,6,40.0,0,0,-,1,-7,2,5,2,3,0.0,0.0,0.0,0.0,1,1,0.0
Abdel Nader,BOS,BOS vs. IND,02/09/2018,,L,3,0,0.0,0,0,-,0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS @ SAC,03/25/2018,,W,12,0,0.0,0,0,-,1,-11,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Abdel Nader,BOS,BOS vs. ATL,04/08/2018,,L,10,0,0.0,0,0,-,0,-7,0.0,2,0.0,0.0,0.0,0.0,1,1,2,1,0.0
